611,521702,다 알기에 기다렸다고 나처럼 아직 사랑하는 나처럼 변할 수가 없는 나처럼 너의 맘 속에도 날 원하는 맘은 언제나 그대로란 걸,trust,neutrality
612,521703,어느 늦은 밤 술에 취해 맑은 기억 너도 모르는 내게 있어 아픈 기억 낡은 이력서에 쓸 거라곤 출생 뿐인 날 바로 니가 건졌어 너무 보잘것 없던 인생에 별을 달았어 나는 니가 고마워 화를 알았어 Hey U come on 준비가 됐니,trust,neutrality
613,521703,이건 나의 불행일뿐 너의 탓은 아니야 Hey U come on 미안하지만 이건 나의 문제야 니가 나쁜짓을 한건 아냐 힘이 없던 난 너의 길을 따라 갔어 같은 시간을 나눠 쓰며 만족했어 이젠 아무렇게 우습게 볼 내가 아니야 너는 비웃겠지만 뒤에서 욕하며,disgust,neutrality
614,521703,짖는 너는 별거 아니야 나는 니가 고마워 화를 알았어 Hey U come on 준비가 됐니 이건 나의 불행일뿐 너의 탓은 아니야 Hey U come on 미안하지만 이건 나의 문제야 니가 나쁜짓을 한건 아냐 이젠 너의 간섭 없이 살꺼야 나를 멸시,disgust,neutrality
615,521703,했어 경멸 섞인 눈으로 널 칠꺼야 이전의 내가 아니야 Hey U come on 준비가 됐니 이건 나의 불행일뿐 너의 탓은 아니야 Hey U come on 미안하지만 이건 나의 문제야 니가 나쁜짓을 한건 아냐 Hey U come on 준비가 됐니 이건,disgust,neutrality
616,521703,나의 불행일뿐 너의 탓은 아니야 Hey U come on 미안하지만 이건 나의 문제야 니가 나쁜짓을 한건 아냐 Hey U come on 준비가 됐니 이건 나의 불행일뿐 너의 탓은 아니야 Hey U come on 미안하지만 이건 나의 문제야 니가 나쁜짓을 한건,disgust,neutrality
617,521703,아냐 Hey U come on 준비가 됐니 이건 나의 불행일뿐 너의 탓은 아니야 Hey U come on 미안하지만 이건 나의 문제야 니가 나쁜짓을 한건 아냐,disgust,neutrality
618,521715,사는 게 힘들어 그런 내게 쉽게 하는 말 시간이 너를 지워버리면 모두 잊혀진다고 술 한잔 기울여 나를 위로하려 하는 말 웃으며 모두 고맙다하며 끄덕거리며 이별의 건배했지만 너를 만져 본 적이 있겠니 너와 말해 본 적 있겠니 너를 사랑하고 하는 얘기겠니,sadness,neutrality
619,521715,모른다고 모른다고 눈물이 뿌옇게 잔이 흐르도록 고여서 슬퍼도 그 흔한 남자여서 난 울 수가 없었어 취한 날 보내며 인사하듯 쉽게 하는 말 힘을 내 다시 시작인거야 더 좋을 거야 다른 사랑하라지만 너를 알고 하는 얘기겠니 화난 모습에 반했겠니 너의 잔소리로,sadness,neutrality
620,521715,잠을 청했겠니 아무도 모른다고 눈물이 가득히 잠못 이루도록 고였어 슬퍼도 그 흔한 남자여서 난 남자라서 울었어 참을수가 없었어 -,sadness,neutrality
621,523274,내게 올수없을거라고 이젠 그럴수 없다고 제발 그만하라고 나를 달래지.. 정말 잊어버리고 싶어 다신볼수없다면.. 나를 잡고있는 너의 모든걸 내가 웃고싶을때마다 넌 나를 울어버리게 만드니까.. 어느것 하나도 나의 뜻대로 넌 할수 없게 만드는걸.. 니가 보고싶을때마다 난 이렇게 무너져버리고 마니까 아무리 잊으려고 애를써도,sadness,neutrality
622,523274,잊을수 없게 하니까.. 정말 잊어버리고 싶어 다신 볼 수 없다면.. 나를 잡고있는 너의 모든걸 내가 웃고싶을때마다 넌 나를 울어버리게 만드니까.. 어느것 하나도 나의 뜻대로 넌 할수 없게 만드는걸.. 니가 보고싶을때마다 난 이렇게 무너져버리고 마니까 아무리 잊으려고 애를써도 잊을수 없게 하니까..,sadness,neutrality
623,523274,단 한사람을 사랑하는게 이토록 힘든일인줄 난 정말 몰랐어 내가 웃고싶을때마다 넌 나를 울어버리게 만드니까.. 어느것 하나도 나의 뜻대로 넌 할수 없게 만드는걸.. 니가 보고싶을때마다 난 이렇게 무너져버리고 마니까 아무리 잊으려고 애를써도 잊을수 없게 하니까..,sadness,neutrality
624,523765,시덥지않았지 말로만 늘 그럴 듯 했지 나 사랑이라면 이번이 처음 여자라면 도가 튼척 말했었지만 이런 기분일 줄 상상 못했지 어떤타입이든 스타일이든 중요치 않아 이유도 없이 끌리는 걸 느껴 맘에 들어와 내 모든 걸 송두리째 흔들어 놨지 아직은 난 비록 모르지만,surprise,neutrality
625,523765,비록 들어서 아는 것이 전부이지만 오늘을 끝으로 남자가 되기로 그녈 안아줄 수 있도록 나의 두 눈은 한 사람만 쫓고 있어 그녀만 보여 낯설은 이 모든게 사랑인 것 같아 아직은 난 비록 모르지만 비록 들어서 아는 것이 전부이지만 오늘을 끝으로 남자가,trust,neutrality
626,523765,되기로 그녈 안아줄 수 있도록 사랑은 할수록 더 겪어 볼 수록 오히려 알 수 없고 힘들다지만 망설임 없기로 스스로 돕기로 그녈 차지할 수 있도록 아직은 난 비록 모르지만 비록 들어서 아는 것이 전부이지만 오늘을 끝으로 남자가 되기로 그녈 안아줄 수,trust,neutrality
627,523765,있도록 그녈 차지할 수 있도록 사랑을 얻을 수 있도록 From now girl friend She's my girl friend Follow me From now girl friend She's my girl friend I'm not afraid I'm a boy friend Come on baby I'm not afraid,trust,neutrality
628,523765,I'm a boy friend,neutrality,neutrality
629,524757,오늘 하루는 바쁠것 같아요 혼자 지내는 연습을 해야죠 내일이면 괜찮아질 것도 같은데 언제쯤 만나서 얘기 할까요 아니예요 당장이라도 보고싶은데 헤어지잔 말할까 자꾸만 두려워 눈을 보고 내게 말해요 내가 싫어졌다 말해요 왜 자꾸만 나를 못봐요 거짓말이죠 우린 사랑하고 있는데 그것만으론 안되나요,fear,neutrality
630,524757,그래요 그렇게 말 안해도 잘 알고있죠 나는 오늘 하루는 아플것 같아요 평소 않던 이별을 해야 하죠 내일이면 괜찮아질 것도 같은데 언제쯤 웃으며 얘기 할까요 그대 만나러 가는 길은 행복했는데 지금 이 순간만은 시간이 멈추길 눈을 보고 내게 말해요 내가 싫어졌다,disgust,neutrality
631,524757,말해요 왜 자꾸만 나를 못봐요 거짓말이죠 우린 사랑하고 있는데 그것만으론 안되나요 그래요 그렇게 말 안해도 잘 알고있죠 나는 이런 사랑 다신 못할것 같아 묻고 싶은게 하나 있죠 나를 사랑하긴 했나요 잘해주진 못했었나요 그건 아니죠 아니죠 몇 걸음만 더 걸어가면 뒤를,fear,neutrality
632,524757,돌아보지 않으면 더이상 미련없이 그대를 보내야겠죠 Good Bye,sadness,neutrality
633,526391,기다리란 말만 하면서 외면했죠 오랜 시간 조금 기다리면 그때가 올거라고 SomeDay 그대 원하는 그 말을 다 알면서 얼마나 오래 기다린 줄 알면서 이제야 말 하네요 You don't have to Cry 울지 말아요 고갤 들어봐요 이젠 웃어봐요 I will make you,trust,neutrality
634,526391,Smile 행복만 줄께요 언제나 그대 곁에서 영원히 Don't be afraid 모두 잘 될거예요 고마워요 이런 날 믿고 기다려준 그대 My Love 미안하단 말보다 먼저 하고픈 말 있죠 그대에게만 전해 주고 싶던 말 하지만 결국 하지 못했던 그 말 나와 결혼해,trust,neutrality
635,526391,줘요 You don't have to Cry 울지말아요 고개 들어봐요 이젠 웃어 봐요 I will make you Smile Yes I will 행복만 줄께요 언제나 그대 곁에서 영원히 Don't be afraid 모두 잘 될거예요 기다림 속에 흘린 그대 눈물을 알기에 이젠 돌려,trust,neutrality
636,526391,줄거예요 그대 사랑을 You don't have to Cry 울지 말아요 고개 들어봐요 이젠 웃어 봐요 I will make you Smile Yeah 행복만 줄께요 언제나 그대 곁에서 영원히 Don't be afraid 모두 잘 될거예요,trust,neutrality
637,526820,니가 없는데도 해는 뜨고 또 지고 창 너머 세상은 하나 변한게 없어 삼켰었던 내 슬픔이 갑자기 터져 왔어 내가 살고 싶던 삶이란 이게 아닌걸 아마도 운명이 나를 잘 몰랐기에 우리의 인연을 엇갈리게 했나봐 이 세상에서 나에게 허락되지 않은 건 함께,sadness,neutrality
638,526820,있고 싶은 사람과 함께 있는 것 하지만 난 사랑했잖아 살아 있었던 거야 네 곁에서 함께 했던 날 동안 그걸로 됐어 나를 완전히 태울 수 있었던 축복을 내게 줬으니 참아 볼게 잊어도 볼게 널 위해서 라면 허나 그래도 안되면 기다릴게 그때,trust,neutrality
639,526820,또 다시 온 몸에 품어도 바람은 흘러가고 밤 새워 지켜도 꽃은 시들겠지만 하늘 아래 니가 있어 오늘도 난 눈부셔 널 향한 마음엔 시작만 있는 이유로 하지만 난 사랑했잖아 살아 있었던거야 네 곁에서 함께 했던 날 동안 그걸로 됐어 나를 완전히,trust,neutrality
640,526820,태울 수 있었던 축복을 내게 줬으니 참아 볼게 잊어도 볼게 널 위해서 라면 허나 그래도 안되면 기다릴게 그때 또 다시 나를 떠나도 그걸로 됐어 나를 완전히 태울 수 있었던 축복을 내게 줬으니 참아 볼게 잊어도 볼게 널 위해서 라면 허나,trust,neutrality
641,526820,그래도 안되면 기다릴게 그때 또 다시,neutrality,neutrality
642,528593,두려울게 없었던 나이 철사끈을 씹어먹던아이 자동차대신 다리 끓는 에너지 허리 40짜리 에너지 이고 온세상이 내껏같은 나이 18세의 싸이 친구들만 같이 모이면은 쌈이 즐겁기만해 놀아볼까 오케바리 수업시간은 푹자야 오늘 또놀꺼다 어제 무리했거든 모든 거뜬히 참을 수 있거든 쉬는 시간 춤연습만 열심히,joy,neutrality
643,528593,남들보다 미리 준비해놔야 이따가 만나 딸내미가날 좋아한다니까 준비 끝내고 나니 편하니 깊은 잠이 모두다 모두다 뛰쳐 나와서 춤을춰 모두같이 춤을춰 모두다 모두다 뛰쳐 나와서 취한척 흔들흔들 취한척 우리들은보통 학교에선 꼴통 방과후엔 온통 우리 세상이니 학교에선미리 충분한 수면과 휴식을 취해 필히,joy,neutrality
644,528593,그래야 달리지 어른됐다 보이려 인상쓰면 오히려 학생티가 나니 그냥 환히 웃어 빨리 달려 아무도 못말려 어린나이에 놀다보면 가끔은 후달려 좋아 술과 여자가 좋아 어른스럽고 세련된 문화가 좋아 대학생인척 하고 그냥 돌다 놀아 우리는 내일을 몰라 신분증위조 혹은 주방뒤로 실패에서 못본친군,joy,neutrality
645,528593,학교에서 위로 나이트에 들어오니 가슴이 두근 대학생 딸내미는 몸살나게 새끈 모두다 모두다 뛰쳐 나와서 춤을춰 모두같이 춤을춰 모두다 모두다 뛰쳐 나와서 취한척 흔들흔들 취한척 Chack it baby chack it baby Chack it baby 가자 chack it baby Chack it baby,joy,neutrality
646,528593,chack it baby 들이쉬고 내쉬고 한박자 더쉬고 한타임 더쉬고 지금이 좋아 let's go 수줍은듯 춤추는 이쁜이 옆으로 사뿐히 어떠니 댄스한번 가뿐히 겉으론 쎈척 속으론 대체 이게 왠떡 모두다 모두다 뛰쳐 나와서 춤을춰 모두같이 춤을춰 모두다 모두다 뛰쳐 나와서 취한척 흔들흔들,joy,neutrality
647,528593,취한척 모두다 모두다 뛰쳐 나와서 춤을춰 모두같이 춤을춰,joy,neutrality
648,531330,나는 떠날 때부터다시 돌아올 걸 알았지눈에 익은 이 자리편히 쉴 수 있는 곳많은 것을 찾아서멀리만 떠났지난 어디 서 있었는지하늘 높이 날아서별을 안고 싶어소중한 건 모두잊고 산건 아니었나이젠 그랬으면 좋겠네그대 그늘에서지친 마음 아물게 해소중한 건 옆에 있다고먼 길 떠나려는사람에게 말 했으면너를,trust,neutrality
649,531330,보낼 때부터다시 돌아올 걸 알았지손에 익은 물건들편히 잘 수 있는 곳숨고 싶어 헤매던세월을 딛고서넌 무얼 느껴왔는지하늘높이 날아서별을 안고 싶어소중한 건 모두잊고 산 건 아니었나이젠 그랬으면 좋겠네그대 그늘에서지친 마음 아물게 해소중한 건 옆에 있다고먼 길 떠나려는사람에게 말했으면이젠 그랬으면 좋겠네그대 그늘에서지친 마음,trust,neutrality
650,531330,아물게 해소중한 건 옆에 있다고먼 길 떠나려는사람에게 말했으면,trust,neutrality
651,531614,낮은 피아노 소리 노을빛 가득한 벽난로 옆 작은 선물상자 귀여운 아이들 노래 소리 My Dear 그 곁에 조용히 다가가 조심스레 속삭이면 사랑스런 그 모습들은 바람속에 흩어지네 진한 와인 향기 하얗게 빛나는 둥근접시 금빛 케익장식 행복이 가득한 저녁 식탁 My Dear,joy,neutrality
652,531614,그 곁에 조용히 다가가 조심스레 손짓하면 아름다운 그 모습들은 두 눈속에 젖어드네 My Dear 천사가 살며시 다가와 따뜻하게 안아주며 얼어붙은 내 두손잡아 나와 함께 춤을 추네 My Dear 너의 그 마지막 불꽃이 소리없이 사라지고 내 두 손은 흰 눈꽃속에 소리없이,neutrality,neutrality
653,531614,식어가네,neutrality,neutrality
654,531618,그저 눈 감아버리면 흩어진 먼지처럼 너의 목소리는 사라지는 줄만 알았어 그냥 눈물 흘리고 나면 비 개인 오후처럼 너의 모습은 지워지는 줄만 알았어 일생처럼 지겹게도 잊혀지지 않는 순간들 속에서 나를 놓아줘 떠나 이제 더는 나의 시간을 너로 채울 수 없어 떠나,sadness,neutrality
655,531618,너의 남은 기억들은 나를 위로할 수 없어 그저 하루가 지나면 해 지난 달력처럼 너와의 시간은 버려지는 줄만 알았어 그냥 자고 일어나면 어릴적 기억처럼 너와의 순간은 흐려지는 줄만 알았어 일생처럼 지겹게도 잊혀지지 않는 순간들 속에서 나를 놓아줘 떠나 이젠 더는 나의,sadness,neutrality
656,531618,시간을 너로 채울 수 없어 떠나 너의 남은 기억들은 나를 위로 할수 없어 떠나,sadness,neutrality
657,534003,너에게로 또다시 돌아오기 까지가 왜이리 힘들었을까 이제 나는 알았어 내가 죽는날까지 널 떠날수 없다는 걸 그 얼마나 오랜 시간을 짙은 어둠에서 서성거렸나 내마음을 닫아둔채로 헤매이다 흘러간 시간 잊고싶던 모든일들은 때론 잊은듯이 생각됐지만 고개 저어도 떠오르는 건 나를 보던 젖은 그,trust,neutrality
658,534003,얼굴 아무런 말없이 떠나버려도 때로는 모진말로 멍들이며 울려도 내 깊은 방황을 변함없이 따뜻한 눈으로 지켜보던 너 너에게로 또다시 돌아오기 까지가 왜이리 힘들었을까 이제 나는 알았어 내가 죽는날까지 널 떠날수 없다는 걸 아무런 말없이 떠나버려도 때로는 모진말로 멍들이며 울려도 내 깊은,trust,neutrality
659,534003,방황을 변함없이 따뜻한 눈으로 지켜보던 너 너에게로 또다시 돌아오기 까지가 왜이리 힘들었을까 이제 나는 알았어 내가 죽는날까지 널 떠날수 없다는 걸,trust,neutrality
660,534252,그렇게 말 하지 마 제발 그녈 욕하지 말아줘 그 누구보다도 내겐 좋은 여자니까 내가 하고 싶어 잘해준걸 고맙다 말 못 들어도 잠시나마 웃어주면 난 행복해 원하는 좋은 사람 나타날 때까지 난 잠시 그녈 지켜줄 뿐야 아무것도 바라는 것 없기에 그걸로도,trust,neutrality
661,534252,감사해 워 언제든 필요할 땐 편히 날 쓰도록 늘 닿는 곳에 있어 줄 거야 어느 날 말없이 떠나간대도 그 뒷모습까지도 사랑할래 난 바보니깐 괜찮아 아무리 아프게 해도 못 느껴 내 걱정 하지 마 못났대도 할 수 없어 나를 자랑스레 여길,trust,neutrality
662,534252,분께 가끔 미안해진데도 기꺼이 나 그녈 위한 바보로 살래 원하는 좋은 사람 나타날 때 까지 난 잠시 그녈 지켜줄 뿐야 아무것도 바라는 것 없기에 그 걸로도 감사해 워 언제든 필요할 땐 편히 날 쓰도록 늘 닿는 곳에 있어 줄 거야,trust,neutrality
663,534252,어느 날 말없이 떠나간대도 그 뒷모습까지도 사랑 할래 언젠가 그녀가 날 떠날 걸 잘 알아 시작이 있음 끝도 있는 걸 그 시간이 알고 싶어서라도 끝까지 가보려 해 워 그렇게 불쌍한 듯 날 바라보지 마 그래도 나는 행복하니까 언젠가 그녀를 보내,trust,neutrality
664,534252,주는 날 그때 술이나 한잔 사주면 돼 언젠가 그녀를 보내 주는 날 그때 술이나 한잔 사주면 돼,sadness,neutrality
665,534254,이젠 내가 돌아서려해 다신 그 사람과 니앞에서 보이지 않게 이젠 너에겐 어떤 바램도 작은 기대 조차 할 수 없는 나잖아 하지만 시간이 많이 지난 후에도 나의 숨결 나의 향기 네게 묻어 있다면 언제나 힘들던 이룰 수 없던 사랑 너에게도 너무,sadness,neutrality
666,534254,큰 아픔이 었다면 다시 내게 돌아와 너를 떠나보내고 후회하고 있는 내게 함께 할 수 없음이 나에겐 너무도 커다란 아픔인걸 아니 언제나 힘들던 이룰 수 없던 사랑 너에게도 너무 큰 아픔이었다면 돌아와줘 후회없는 사랑하기 위해 내가 택한 사람은 너뿐야 언젠간 내게,trust,neutrality
667,534254,돌아와줄 너잖아 힘든 시간 다 지나고 오랜 간절함에 되찾은 내 마지막 사랑인걸 다시 내게 돌아와 너를 떠나보내고 후회하고 있는 내게 함께 할 수 없음이 나에겐 너무도 커다란 아픔인걸 아니,sadness,neutrality
668,535647,그렇게 떠나야만 했던 시간속에서 너를 보내기는 정말 싫었어 돌아서는 너의 슬픈 미소 속에 사무친 그리움을 나는 알았어 회기로 향하던 쓸쓸한 플랫폼에서 서성이던 모습 보이지 않고 허전한 빈 공간 속을 걷고 있는 너의 모습 생각해 봤어 오고 가는 많은 사람들 속에서,sadness,neutrality
669,535647,너는 무얼 생각하고 있을까 두 눈에 이슬 가득 담고 슬픈 미소 지으며 무얼 그리워하고 있을까 내가 곁에 있어도 그립다고 말하던 그대여 힘겹던 네 모습이 나를 울리네 내가 곁에 있어도 그립다고 말하던 그대에게 내일은 사랑한다 말해 줄꺼야 오고 가는 많은 사람들,sadness,neutrality
670,535647,속에서 너는 무얼 생각하고 있을까 두 눈에 이슬 가득 담고 슬픈 미소 지으며 무얼 그리워 하고 있을까 내가 곁에 있어도 그립다고 말하던 그대여 힘겹던 네 모습이 나를 울리네 내가 곁에 있어도 그립다고 말하던 그대에게 내일은 사랑한다 말해줄거야 내가 곁에 있어도,trust,neutrality
671,535647,그립다고 말하던 그대에게 내일은 사랑한다 말해줄거야,trust,neutrality
672,601628,버리고 싶은건 니가 아니였어 버려지는건 내가 되어줄께 이렇게 그냥 버려둬...오지마 차마 할수없는 그 말들때문에 더 힘들지도 몰라 더 묻지마 아무것도 하지마 눈뜨고 있으면 여전히 우린 다시 살아갈꺼야 니가 매일 다니는 골목 그곳만 그대로 있어주면 돼 니 생각밖엔 할 줄 모르는,neutrality,neutrality
673,601628,날 위해 울지는 마 버리고 싶은건 니가 아니였어 버려지는건 내가 되어줄께 이렇게 그냥 버려둬...오지마 니가 매일 다니는 골목 그곳만 그대로 있어주면 돼 니 생각밖엔 할 줄 모르는 날 위해 이젠 심한말로 날 아프게 한데도 좋아 너를 더 많이 웃게 해주지,neutrality,neutrality
674,601628,못한 나를 용서해줘 니가 매일 다니는 골목 그곳만 그대로 있어주면 돼 니 생각밖엔 할 줄 모르는 날 위해 제발 울지는 마 울지는 마,sadness,neutrality
675,601978,수상한 사람 건들건들 걸어가는 모습 건들건들 말을 걸어보려 다가가면 알 수 없는 말들 그래 여기 있다 다 먹고 꺼져줄래 아냐 고맙다는 말은 안해도 돼 우리 다시 안만나면 좋겠네 배부르지 배부르지 물어본 내가 바보지 오늘따라 번들번들 두리번대다가도 번들번들 누가 죽어도 아니,anger,neutrality
676,601978,눈물 흘릴 것만 같은 다리밑에서 건들건들 누군가 지나가면 건들건들 그래 여기 있다 다 먹고 꺼져줄래 아냐 고맙다는 말은 안해도 돼 우리 다시 안만나면 좋겠네 배부르지 배부르지 물어본 내가 바보지 오 더러워 징그러워 오 꿈에라도 다시 볼까 두려워 바람불어 산들산들 되는대로,anger,neutrality
677,601978,흔들흔들 머리 아파도 차마 약을 입에 댈 수 없는 날들 그런대로 비틀비틀 마지막까지 삐뚤삐뚤 그래 여기 있다 다 먹고 꺼져줄래 아냐 고맙다는 말은 안해도 돼 우리 다시 안만나면 좋겠네 배부르지 배부르지 물어본 내가 바보지 물어본 내가 바보지,anger,neutrality
678,607320,푸른 언덕에 배낭을 메고 황금빛 태양 축제를 여는 광야를 향해서 계곡을 향해서 먼동이 트는 이른 아침에 도시의 소음 수많은 사람 빌딩 숲속을 벗어나봐요 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그,joy,neutrality
679,607320,곳으로 여행을 떠나요 굽이 또 굽이 깊은 산중에 시원한 바람 나를 반기네 하늘을 보며 노래부르세 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그 곳으로 여행을 떠나요 굽이 또 굽이 깊은 산중에,joy,neutrality
680,607320,시원한 바람 나를 반기네 하늘을 보며 노래부르세 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그 곳으로 여행을 떠나요 메아리 소리가 들려오는 계곡속의 흐르는 물찾아 그 곳으로 여행을 떠나요,joy,neutrality
681,608223,이렇게 우린 헤어져야 하는 걸 서로가 말을 못하고 마지막 찻잔 속에 서로의 향기가 되어 진한 추억을 남기고 파 우리는 서로 눈물 흘리지 마요 서로가 말은 같아도 후회는 않을거야 하지만 그대 모습은 나의 마음을 아프게 해 그대 내게 말로는 못하고 탁자,sadness,neutrality
682,608223,위에 눌러 쓰신 마지막 그 한마디 서러워 이렇게 눈물만 그대여 이젠 안녕 우리는 서로 눈물 흘리지 마요 서로가 말은 같아도 후회는 않을거야 하지만 그대 모습은 나의 마음을 아프게 해 그대 내게 말로는 못하고 탁자 위에 눌러 쓰신 마지막 그 한마디,sadness,neutrality
683,608223,서러워 이렇게 눈물만 그대여 이젠 안녕 그대여 이젠 안녕 그대여 이젠 안녕,sadness,neutrality
684,611768,기억하니 우리 처음 만나 사랑했던 날들을 우릴위해 사랑이란 말도 생긴것만 같았지 나 살아가는 동안 가장 행복했던 날은 너를만나 함께 했었던 그때 라는걸 하지만 난 너를 사랑한게 첫 번째 실수였어 이렇게도 가슴아픈 이별 내게 올줄 몰랐어 두 번째 실수였어 널 붙잡지,sadness,neutrality
685,611768,못했던건 세 번째는 널 그리워 했던날들 넌 떠난거야 수많은 약속들만 내곁에 남겨두고 그렇게 누군가를 사랑하려 떠나가나봐 영원히 사랑할꺼란 말도 니가 먼저 얘기했는데 나없는 세상이란 있을수없단 말도 이제 나는 네 번째 실수가 될지 모르겠지만 너를 잊으려고해 다시 돌아와 날 사랑한단 말을해도,sadness,neutrality
686,611768,더 이상은 너를 기다리는 나를 기대 하진마 단한번의 실수로 천번의 아픔을 간직하고 살아가는 내맘 넌 모를꺼야 넌 떠난거야 수많은 약속들만 내곁에 남겨두고 그렇게 누군가를 사랑하려 떠나가나봐 영원히 사랑할꺼란 말도 니가 먼저 얘기했는데 나없는 세상이란 있을수없단 말도 이제 나는 네 번째,sadness,neutrality
687,611768,실수가 될지 모르겠지만 너를 잊으려고해 다시 돌아와 날 사랑한단 말을해도 더 이상은 너를 기다리는 나를 기대 하진마 단한번의 실수로 천번의 아픔을 간직하고 살아가는 내맘 넌 모를꺼야,sadness,neutrality
688,612037,붉게 물든 노을 바라보면 슬픈 그대 얼굴 생각이나 고개 숙이네 눈물 흘러 아무 말 할 수가 없지만 난 너를 사랑하네 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 그 세월 속에 잊어야할 기억들이 다시 생각나면 눈감아요,trust,neutrality
689,612037,소리 없이 그 이름 불러요 아름다웠던 그대모습 다시 볼 수 없는 것 알아요 후회 없어 저 타는 노을 붉은 노을처럼 난 너를 사랑하네 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 어데로 갔을까 사랑하던 슬픈 그대얼굴,sadness,neutrality
690,612037,보고싶어 깊은 사랑 후회 없어 저 타는 붉은 노을처럼 난 너를 사랑하네 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 그 세월 속에 잊어야할 기억들이 다시 생각나면 눈감아요 소리 없이 그 이름 불러요 아름다웠던 그대모습 다시,trust,neutrality
691,612037,볼 수 없는 것 알아요 후회 없어 저 타는 노을 붉은 노을처럼 난 너를 사랑하네 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만 붉게 타는데 난 너를 사랑하네 이 세상은 너 뿐이야 소리쳐 부르지만 저 대답 없는 노을만,trust,neutrality
692,612037,붉게 타는데,neutrality,neutrality
